State,County Name,GROC09,CONVS09,FFR09,PCT_DIABETES_ADULTS09,PCT_OBESE_ADULTS09,MEDHHINC09,LACCESS_POP09,LACCESS_POP09,POPULATOIN 09,POP 09,GROC14,CONVS14,FFR14,PCT_DIABETES_ADULTS14,PCT_OBESE_ADULTS14,MEDHHINC14,PCT_LACCESS_POP14,LACCESS_POP14,POPULATION 14,POP 14
CA,Sacramento,249,347,969,8.4,28.3,52655,13%,190246,1418788,"1,418,788",267,360,1009,8.4,27.4,58735,14%,193705,1418788,"1,478,137"
CA,Shasta,38,73,131,8.4,28.1,41058,23%,40860,177223,"177,223",37,84,125,9.4,26.5,45943,23%,41275,177223,"179,717"
CA,Sierra,2,3,1,8.9,23.9,42800,88%,2855,3240,"3,240",1,2,1,9.6,22.5,47535,88%,2863,3240,"2,983"
CA,Siskiyou,20,33,34,9.1,25.4,36001,20%,8789,44900,"44,900",19,30,28,8.6,23.2,37447,20%,8890,44900,"43,476"
CA,Solano,75,115,281,10.2,27,62948,22%,92520,413344,"413,344",69,115,280,9.8,30.1,67202,18%,72339,413344,"429,601"
CA,Sonoma,123,135,279,6.8,22.9,58703,16%,79444,483878,"483,878",139,136,295,7.9,20.9,66463,15%,74694,483878,"499,168"
CA,Stanislaus,128,146,314,8.3,30.5,47442,13%,68988,514453,"514,453",134,143,337,9.7,32.6,51949,12%,60420,514453,"529,754"
CA,Sutter,25,38,54,8.3,26.5,46188,35%,33413,94737,"94,737",23,38,64,8.6,28.7,50810,33%,31557,94737,"95,236"
CA,Tehama,12,24,34,9.6,25.3,38188,16%,9968,63463,"63,463",10,28,34,11.2,27.2,40292,20%,12744,63463,"62,756"
CA,Trinity,7,12,15,10.4,23.6,35207,17%,2318,13786,"13,786",10,7,10,10.1,25.1,37669,17%,2390,13786,"13,121"
CA,Tulare,110,128,202,7.7,31.2,42377,14%,63227,442179,"442,179",122,160,228,8,32.6,42637,13%,59680,442179,"456,115"
CA,Tuolumne,13,25,29,7.5,23.1,44751,28%,15505,55365,"55,365",14,22,29,10.1,20.2,53136,29%,16108,55365,"53,827"
CA,Ventura,160,176,545,7.3,23.3,71418,15%,127283,823318,"823,318",173,184,604,7.6,20.3,79285,16%,130817,823318,"844,078"
CA,Yolo,42,51,138,7.3,26.3,54433,9%,18875,200849,"200,849",40,53,144,6.9,22.7,58766,6%,12376,200849,"208,737"
CA,Yuba,11,17,30,7,31.2,41045,21%,14988,72155,"72,155",12,24,29,7.6,24.8,46500,21%,14994,72155,"73,776"
CO,Adams,49,114,270,6.3,24.8,52785,15%,65746,441603,"441,603",66,122,316,7.2,26.3,62991,15%,66896,441603,"480,446"
CO,Alamosa,4,7,14,6.5,20.6,36339,7%,1024,15445,"15,445",4,8,14,6.7,23,40067,6%,915,15445,"16,284"
CO,Arapahoe,77,151,432,5.9,19.6,58152,17%,97261,572003,"572,003",94,149,457,6.3,21.4,67062,12%,69482,572003,"618,307"
CO,Archuleta,4,7,11,6,17,46165,23%,2741,12084,"12,084",3,6,7,5.9,16.5,50361,30%,3601,12084,"12,229"
CO,Baca,2,3,2,7.8,22.7,33086,25%,955,3788,"3,788",1,2,1,7.6,19.4,35405,25%,955,3788,"3,630"
CO,Bent,2,3,2,5.6,24.6,33702,26%,1670,6499,"6,499",2,4,1,7,26.5,36630,26%,1681,6499,"5,780"
CO,Boulder,49,79,240,4.4,14.6,62215,16%,45863,294567,"294,567",60,73,258,4.1,13.4,72392,15%,43147,294567,"313,204"
CO,Broomfield,6,15,59,4.8,21.9,76006,15%,8381,55889,"55,889",7,14,68,5.5,17.6,86548,30%,16647,55889,"61,786"
CO,Chaffee,7,19,25,5.6,16,42420,8%,1360,17809,"17,809",7,18,17,6.4,20.5,50947,10%,1783,17809,"18,448"
CO,Cheyenne,2,2,0,6.8,21.3,44464,34%,622,1836,"1,836",2,2,0,6.5,23.7,50620,34%,622,1836,"1,841"
CO,Conejos,4,2,1,5.6,17.5,32254,6%,464,8256,"8,256",3,2,1,6,24.5,37102,6%,464,8256,"8,276"
CO,Costilla,2,4,0,7.8,20.6,27305,100%,3522,3524,"3,524",2,4,0,8.3,21.9,27944,100%,3522,3524,"3,540"
CO,Crowley,1,1,0,5.4,22.7,34569,53%,3114,5823,"5,823",1,1,0,6,21.6,35405,8%,459,5823,"5,608"
CO,Custer,1,1,2,7.4,20.8,42951,25%,1053,4255,"4,255",2,2,1,6.8,20.5,43995,26%,1101,4255,"4,344"
CO,Delta,9,13,11,7.1,20.2,40288,4%,1357,30952,"30,952",6,11,16,7.6,20.4,42586,8%,2612,30952,"29,961"
CO,Denver,107,205,501,5.5,18.1,45415,14%,85517,600158,"600,158",120,215,582,6,16.4,57886,9%,55276,600158,"662,425"
CO,Dolores,1,1,0,6.2,20.6,40511,20%,414,2064,"2,064",1,1,0,7.5,19.8,44829,100%,2064,2064,"1,975"
CO,Douglas,23,53,178,4.1,16.1,97806,19%,52932,285465,"285,465",26,57,204,5.3,17,109926,19%,54681,285465,"314,981"
CO,Eagle,14,18,44,3.2,13.9,69182,15%,7969,52197,"52,197",18,19,46,3.3,11.8,75191,15%,8058,52197,"52,815"
CO,Elbert,1,4,3,4.9,22,78550,28%,6389,23086,"23,086",1,6,7,5.2,19.6,90270,26%,5986,23086,"24,128"
CO,Fremont,6,17,16,7.7,22.2,40543,32%,14902,46824,"46,824",6,16,15,8.1,22.8,41967,35%,16168,46824,"46,427"
CO,Garfield,8,28,44,5.1,17.5,60456,20%,11041,56389,"56,389",11,27,46,4.7,20,64487,15%,8633,56389,"57,195"
CO,Gilpin,2,1,0,5.8,19.9,63024,0%,0,#DIV/0!,"5,441",1,1,0,6.3,19.7,67389,0%,0,#DIV/0!,"5,773"
CO,Grand,7,11,14,5.2,18.8,55818,19%,2882,14843,"14,843",5,12,16,5.6,17.4,59885,3%,422,14843,"14,461"
CO,Gunnison,6,6,13,4,15.7,47698,12%,1845,15324,"15,324",5,5,14,4.6,14.8,47619,12%,1839,15324,"15,830"
CO,Hinsdale,1,2,1,6.6,19.5,48195,100%,843,843,843,2,3,0,6.6,20.5,58613,12%,99,843,778
CO,Huerfano,3,7,2,6.8,20.1,31696,37%,2482,6711,"6,711",4,5,4,7.6,20.1,33098,37%,2460,6711,"6,407"
CO,Jackson,15,34,30,13.6,30.5,36158,9%,4855,53227,"53,227",11,47,29,14.9,32,40201,8%,4219,53227,"52,580"
CO,Jefferson,108,433,578,12.4,32,41740,32%,209261,658466,"658,466",108,459,642,13,33.2,48415,31%,205658,658466,"659,733"
CO,Kiowa,2,1,0,7.2,23.8,37600,100%,1398,1398,"1,398",2,1,0,7.7,19.5,42108,100%,1398,1398,"1,409"
CO,Lake,24,25,29,9.5,26.8,35914,18%,11383,64665,"64,665",22,33,33,10.1,26.2,37993,19%,12117,64665,"64,099"
CO,Larimer,31,94,244,5,18.6,54739,22%,67259,299630,"299,630",37,92,252,5.2,18.7,64935,19%,56628,299630,"324,709"
CO,Lincoln,1,6,2,10.5,36.2,35070,34%,4853,14134,"14,134",1,5,5,12.3,37.5,40216,33%,4694,14134,"13,967"
CO,Logan,3,14,12,11.8,28.8,36015,14%,3074,22353,"22,353",2,19,13,13.8,37.5,37924,9%,2070,22353,"21,959"
CO,Mesa,16,52,99,6,22.4,47324,32%,46309,146723,"146,723",20,49,91,7.2,23.5,51449,31%,46154,146723,"147,502"
CO,Mineral,1,0,0,6.9,19,45645,96%,682,712,712,1,2,1,6.8,18.1,50481,13%,91,712,693
CO,Moffat,2,8,6,6,23.8,55913,23%,3229,13795,"13,795",2,9,5,6.3,25.8,59173,23%,3230,13795,"12,899"
CO,Montezuma,4,14,13,6.7,19.1,41074,17%,4395,25535,"25,535",7,12,14,6.5,21.7,42975,16%,4196,25535,"25,783"
CO,Montrose,7,15,20,6,18.8,44002,20%,8138,41276,"41,276",9,8,22,8.1,19.7,46860,21%,8466,41276,"40,747"
CO,Morgan,22,91,100,11.2,32.9,44859,12%,14010,119490,"119,490",16,95,99,12.6,31.6,47234,13%,15514,119490,"119,602"
CO,Otero,4,13,12,7.9,25.5,34360,31%,5765,18831,"18,831",4,14,11,6.8,26.9,34970,30%,5578,18831,"18,407"
CO,Ouray,4,2,6,6.5,17.6,54920,7%,324,4436,"4,436",3,3,6,6.7,18.6,60402,6%,273,4436,"4,615"
CO,Park,4,6,8,5.6,18.6,66400,59%,9484,16206,"16,206",4,6,5,6.7,20.5,63319,54%,8729,16206,"16,296"
CO,Phillips,9,9,12,15.2,39.3,26933,37%,8042,21757,"21,757",7,11,7,16.7,45.5,28224,50%,10961,21757,"19,938"
CO,Pitkin,4,7,23,4.6,14.4,65568,10%,1759,17148,"17,148",7,6,19,5.1,14.9,76663,9%,1568,17148,"17,595"
CO,Prowers,4,10,11,6.7,22.4,34488,30%,3793,12551,"12,551",3,9,10,8.4,26.1,41348,24%,2997,12551,"12,040"
CO,Pueblo,16,67,111,7.8,23.8,39107,42%,67049,159063,"159,063",17,58,97,9.1,25.9,40540,37%,58656,159063,"161,350"
CO,Routt,9,13,24,3.4,13.7,60506,26%,6058,23509,"23,509",9,10,25,4.1,14.3,70989,22%,5254,23509,"24,054"
CO,Saguache,2,4,1,5.2,21.2,30985,98%,5963,6108,"6,108",4,4,1,7,19.7,34209,20%,1235,6108,"6,161"
CO,Sedgwick,1,0,1,7,24.2,36749,19%,449,2379,"2,379",1,0,1,8,22.1,40325,19%,442,2379,"2,330"
CO,Summit,9,14,42,3.6,15.1,60087,29%,8108,27994,"27,994",11,19,48,4.1,13.1,69633,18%,5175,27994,"29,205"
CO,Teller,4,12,14,7,18.7,59966,26%,5986,23350,"23,350",4,12,14,6.9,20.3,66191,13%,3004,23350,"23,375"
CO,Washington,3,10,4,12.9,36.2,37639,10%,1708,17581,"17,581",2,9,3,17.8,40.2,42658,8%,1479,17581,"16,891"
CO,Weld,29,72,131,5.8,25.3,52334,15%,38751,252825,"252,825",29,75,149,6.4,26,69434,15%,37099,252825,"276,163"
CO,Yuma,34,64,103,10.2,29.4,40609,22%,43753,195751,"195,751",31,65,117,12.6,30.5,40426,20%,39777,195751,"203,111"
CT,Fairfield,197,226,525,6.4,18.3,74634,29%,262579,916829,"916,829",216,248,659,7.6,21.4,86297,29%,268768,916829,"943,686"
CT,Hartford,200,308,519,8.1,24.1,60028,31%,281196,894014,"894,014",245,320,599,9.6,26.8,69260,29%,259189,894014,"896,258"
CT,Litchfield,39,68,68,7.2,20.2,66076,16%,30056,189927,"189,927",40,68,96,6.7,23.9,70847,18%,34657,189927,"185,110"
CT,Middlesex,34,49,96,7.2,23.3,70805,33%,55378,165676,"165,676",34,57,106,8.4,24.1,82878,31%,52122,165676,"164,555"
CT,Tolland,21,51,56,7.2,22.5,74868,33%,50030,152691,"152,691",15,44,67,7.2,24.8,81616,35%,53337,152691,"151,758"
CT,Windham,18,52,58,8.8,30.2,56564,19%,22160,118428,"118,428",21,45,62,10.1,29.6,61303,16%,18808,118428,"116,919"
DE,Kent,17,65,82,11.7,32.7,51490,19%,31140,162310,"162,310",24,59,88,12.8,32.8,55678,16%,25573,162310,"171,949"
DE,Sussex,48,90,142,11.8,29.4,48582,17%,34073,197145,"197,145",50,82,142,13.2,31,54309,14%,27649,197145,"210,728"
FL,Alachua,42,136,170,7.7,25.1,40656,20%,49066,247336,"247,336",37,130,193,8.3,25.6,47023,15%,37664,247336,"255,786"
FL,Baker,6,18,13,12.8,35.1,45802,34%,9154,27115,"27,115",4,20,16,13,35.8,50883,33%,8982,27115,"27,143"
FL,Bay,31,108,125,9.8,26.9,44364,36%,61403,168852,"168,852",26,129,136,11.2,29.9,47745,33%,56308,168852,"178,860"
FL,Bradford,6,21,16,12.3,35.1,39454,6%,1627,28520,"28,520",4,22,16,14.4,35.9,40879,6%,1580,28520,"26,682"
FL,Brevard,70,246,341,12,28.4,46331,40%,215761,543376,"543,376",81,297,343,11.7,25.6,50352,40%,218702,543376,"557,299"
FL,Broward,366,678,1198,9,25.4,47917,11%,196467,1748066,"1,748,066",374,737,1286,9.5,24.4,53624,9%,158492,1748066,"1,865,385"
FL,Calhoun,25,88,95,14.2,33.6,37916,26%,30901,118572,"118,572",27,74,103,14.9,32.2,42091,23%,27786,118572,"115,837"
FL,Charlotte,23,54,73,12.9,26.1,41991,43%,68289,159978,"159,978",19,54,74,14.1,25.7,45495,42%,66893,159978,"168,595"
FL,Citrus,18,69,51,13.5,29,36174,30%,41744,141236,"141,236",18,69,47,14.6,26.3,39982,31%,43886,141236,"139,264"
FL,Clay,3,8,4,14.8,34.3,33035,5%,743,13932,"13,932",3,7,4,14.6,37.3,38908,5%,643,13932,"13,503"
FL,Collier,59,105,162,9.6,21.4,53341,28%,90021,321520,"321,520",62,102,185,8.6,19.5,62385,28%,90597,321520,"347,899"
FL,Columbia,4,17,15,13.1,31.9,34538,18%,4406,24552,"24,552",3,16,22,12.9,36.4,38057,17%,4237,24552,"24,078"
FL,DeSoto,5,18,12,12.1,33.9,33966,11%,3913,34862,"34,862",5,16,11,13.7,36,34380,10%,3455,34862,"35,094"
FL,Dixie,4,7,5,12.6,34.5,30967,6%,999,16422,"16,422",3,8,8,14,30.6,35749,9%,1484,16422,"15,904"
FL,Duval,199,397,708,11.1,28,46112,25%,215253,864263,"864,263",164,444,739,11.2,30.6,49565,25%,213634,864263,"898,372"
FL,Escambia,8,33,22,13.2,35.5,31365,14%,5189,38319,"38,319",4,29,27,17.8,37.7,36840,13%,5059,38319,"37,878"
FL,Flagler,14,26,33,11.9,28.5,45685,35%,33565,95696,"95,696",17,31,37,12.4,24.2,50347,35%,33041,95696,"102,471"
FL,Franklin,6,23,22,14.6,31.2,33649,10%,3074,31704,"31,704",8,16,18,13.9,33.2,38535,12%,3663,31704,"31,540"
FL,Gadsden,7,32,18,13.4,35.9,35704,10%,4814,46389,"46,389",10,31,19,17.1,36.5,36637,9%,3971,46389,"46,121"
FL,Gilchrist,4,8,3,11.1,32.7,38517,1%,99,16939,"16,939",3,7,6,8.4,31.5,39342,0%,75,16939,"16,973"
FL,Glades,1,4,3,12,34.9,39089,23%,2936,12884,"12,884",0,6,2,13.8,33.1,40215,57%,7332,12884,"13,439"
FL,Gulf,3,9,11,10.9,29.8,39403,16%,2541,15863,"15,863",4,6,7,11.1,30.9,41320,19%,2972,15863,"15,936"
FL,Hamilton,5,15,8,13.7,38.4,31820,22%,3269,14799,"14,799",2,17,7,13,33.2,33497,22%,3266,14799,"14,068"
FL,Hardee,11,18,8,12.2,37.3,33732,31%,8722,27731,"27,731",10,17,9,12.6,33.9,35850,35%,9788,27731,"27,264"
FL,Hendry,10,30,16,10.4,34.5,37220,24%,9513,39140,"39,140",12,23,22,13.7,35.2,39320,25%,9641,39140,"38,294"
FL,Hernando,27,52,71,11.4,28.3,37867,33%,56351,172778,"172,778",23,64,82,13.4,32.1,43103,36%,62289,172778,"175,695"
FL,Highlands,18,42,45,13.3,28.8,34469,37%,36950,98786,"98,786",14,48,40,14.2,31,34691,33%,32757,98786,"98,085"
FL,Hillsborough,279,510,735,9.8,26.2,46043,25%,309584,1229226,"1,229,226",265,597,837,10.4,28.3,51710,24%,300321,1229226,"1,317,116"
FL,Holmes,4,13,3,14.1,30.2,33696,19%,3714,19927,"19,927",3,15,4,14.2,31.6,35202,16%,3133,19927,"19,640"
FL,Jackson,15,34,30,13.6,30.5,36158,9%,4855,53227,"53,227",11,47,29,14.9,32,40201,8%,4219,53227,"52,580"
FL,Jefferson,108,433,578,12.4,32,41740,32%,209261,658466,"658,466",108,459,642,13,33.2,48415,31%,205658,658466,"659,733"
FL,Lafayette,3,7,2,12.6,30.6,29084,21%,1614,7645,"7,645",2,7,3,15.3,36.3,33864,21%,1616,7645,"7,119"
FL,Lake,24,25,29,9.5,26.8,35914,18%,11383,64665,"64,665",22,33,33,10.1,26.2,37993,19%,12117,64665,"64,099"
FL,Lee,13,74,108,10.2,30,40102,31%,43795,140247,"140,247",17,76,128,9.5,29,46442,26%,36836,140247,"154,277"
FL,Leon,41,117,220,8.9,28.2,42393,31%,85474,275487,"275,487",41,123,254,8.3,26.4,46405,29%,79834,275487,"284,053"
FL,Levy,10,28,18,12.8,34,32197,10%,3954,40801,"40,801",9,30,17,14.1,32.2,36005,8%,3258,40801,"39,418"
FL,Liberty,1,8,1,10.8,36,37815,26%,2171,8365,"8,365",3,5,0,13.4,39.6,39623,26%,2163,8365,"8,345"
FL,Madison,35,211,300,11.8,31.4,54633,33%,110052,334811,"334,811",44,213,330,11.5,32.3,59117,26%,88544,334811,"350,121"
FL,Manatee,60,120,159,11.3,25.6,44990,23%,74392,322833,"322,833",50,132,180,10.6,25.3,50728,22%,70205,322833,"351,713"
FL,Marion,5,18,26,12.3,32.7,32080,2%,538,30776,"30,776",3,24,17,18.7,35.5,34977,6%,1929,30776,"30,250"
FL,Martin,30,62,96,8.4,20.9,49539,32%,47216,146318,"146,318",33,73,103,11.3,21.3,53459,30%,44382,146318,"153,272"
FL,Miami-Dade,576,750,1430,9.2,23.9,40145,7%,162697,2496435,"2,496,435",663,880,1640,7.9,21,43687,5%,133181,2496435,"2,667,299"
FL,Monroe,7,15,10,13.8,35.5,31744,31%,7149,23068,"23,068",6,15,9,17.8,35.3,35163,25%,5712,23068,"21,902"
FL,Nassau,10,38,47,10,28.6,57605,25%,18146,73314,"73,314",9,44,49,10.8,28.6,55707,24%,17763,73314,"76,598"
FL,Okaloosa,28,81,142,9.6,29.5,51173,35%,63479,180822,"180,822",24,103,149,9.7,26.4,55391,35%,62773,180822,"195,479"
FL,Okeechobee,12,32,19,10.3,31.4,35417,44%,17474,39996,"39,996",12,25,17,11.6,31,35787,48%,19130,39996,"39,101"
FL,Orange,527,586,2526,7.2,20.6,70727,7%,220587,3010232,"3,010,232",529,626,2790,8,19.7,78002,7%,195971,3010232,"3,134,438"
FL,Osceola,58,104,160,9.6,29.3,42165,20%,53070,268685,"268,685",51,115,185,12,29.1,45127,21%,57552,268685,"311,445"
FL,Pasco,71,175,164,10.5,28.3,42184,22%,103438,464697,"464,697",65,185,190,12.2,31.1,46080,24%,109782,464697,"485,447"
FL,Pinellas,186,411,562,10,23.8,42628,18%,160837,916542,"916,542",194,437,613,10.8,25.5,47591,14%,131275,916542,"937,457"
FL,Polk,6,13,12,11.3,37.6,29938,37%,7612,20662,"20,662",4,12,8,13.9,36.7,34723,38%,7940,20662,"20,252"
FL,Putnam,12,53,30,14.3,35.2,33300,25%,18371,74364,"74,364",13,51,28,12.2,36.1,32351,24%,17894,74364,"71,936"
FL,Sarasota,75,126,197,10.3,20.7,46047,28%,105119,379448,"379,448",88,131,184,11.1,20.6,55882,27%,100808,379448,"396,537"
FL,Seminole,71,173,282,10.5,25.3,57381,32%,137195,422718,"422,718",63,164,307,10,24.6,57357,27%,116001,422718,"442,326"
FL,Sumter,3,19,7,18.5,42.1,25586,16%,2224,13763,"13,763",3,17,7,20.1,40.3,25931,17%,2305,13763,"13,283"
FL,Suwannee,7,32,15,11.8,30.5,39259,17%,7180,41551,"41,551",6,32,22,13.5,33.3,37368,17%,7073,41551,"43,777"
FL,Taylor,2,27,8,11.7,35.4,35343,24%,5340,22570,"22,570",3,21,10,15.4,38.9,39116,29%,6514,22570,"22,619"
FL,Union,10,42,24,11.6,30.8,36934,22%,9035,41639,"41,639",6,35,27,13.5,39.4,42195,26%,10944,41639,"40,158"
FL,Volusia,74,251,274,11.7,25.4,41368,30%,150118,494593,"494,593",64,272,269,12.4,26,42334,35%,171051,494593,"507,913"
FL,Wakulla,3,10,11,11,34.9,47566,1%,365,30776,"30,776",4,11,10,11.7,36.4,48703,1%,388,30776,"31,384"
FL,Walton,9,40,33,10.6,26.5,44622,19%,10393,55043,"55,043",9,39,45,11.6,27.5,47875,13%,6982,55043,"61,550"
FL,Washington,3,10,4,12.9,36.2,37639,10%,1708,17581,"17,581",2,9,3,17.8,40.2,42658,8%,1479,17581,"16,891"
GA,Appling,2,12,14,12.1,32.8,36601,20%,3655,18236,"18,236",1,11,13,12.9,34.8,39588,20%,3671,18236,"18,456"
GA,Atkinson,4,6,4,10,29.2,28579,23%,1925,8375,"8,375",3,8,4,11.5,35.3,32398,23%,1920,8375,"8,203"
GA,Bacon,3,10,9,10.6,31,31692,7%,788,11096,"11,096",2,14,7,10.4,32.7,35431,12%,1370,11096,"11,213"
GA,Baker,6,18,13,12.8,35.1,45802,34%,9154,27115,"27,115",4,20,16,13,35.8,50883,33%,8982,27115,"27,143"
GA,Baldwin,24,119,112,11.4,25.5,47618,19%,35211,182265,"182,265",29,118,132,10.4,27.4,52387,17%,30561,182265,"199,745"
GA,Banks,1,9,15,10.4,27.5,42196,10%,1826,18395,"18,395",0,12,14,11.1,27,44146,4%,674,18395,"18,284"
GA,Barrow,12,42,33,10.3,28.9,52391,15%,10201,69367,"69,367",13,51,40,11.3,34.6,53789,13%,8995,69367,"72,982"
GA,Bartow,13,69,59,9.4,25.5,43825,33%,33460,100157,"100,157",14,80,58,12.1,35.2,50900,32%,32530,100157,"101,675"
GA,Berrien,4,19,9,11.4,30.5,32859,14%,2663,19286,"19,286",6,11,9,14.2,34.7,35518,19%,3723,19286,"18,790"
GA,Bibb,6,19,7,11.8,34,35472,5%,1045,22915,"22,915",5,15,5,14.8,40.3,40767,4%,969,22915,"22,511"
GA,Bleckley,3,8,5,11.6,28.7,38513,7%,955,13063,"13,063",3,10,5,13.6,30.4,42716,7%,908,13063,"12,754"
GA,Brantley,3,12,5,10,29.2,35732,15%,2834,18411,"18,411",4,13,6,10.9,33.1,37709,4%,799,18411,"18,390"
GA,Brooks,3,12,5,14.1,30.9,32067,8%,1355,16243,"16,243",3,12,7,14.5,33.5,36820,8%,1355,16243,"15,534"
GA,Bryan,5,30,21,9.2,28.4,65478,14%,4224,30233,"30,233",7,29,27,12.3,29.3,69650,26%,7791,30233,"33,847"
GA,Bulloch,7,58,48,11.1,31.2,31943,15%,10800,70217,"70,217",11,50,56,12,33.5,36544,6%,4474,70217,"72,735"
GA,Burke,3,18,6,12.4,37.4,30688,10%,2235,23316,"23,316",4,17,8,14.7,32,36977,8%,1759,23316,"22,709"
GA,Butts,3,18,11,12.1,31,43777,4%,962,23655,"23,655",3,24,12,11.7,28.7,44166,5%,1120,23655,"23,377"
GA,Calhoun,25,88,95,14.2,33.6,37916,26%,30901,118572,"118,572",27,74,103,14.9,32.2,42091,23%,27786,118572,"115,837"
GA,Camden,6,31,38,10.8,29.4,48967,36%,18301,50513,"50,513",5,35,35,10.9,31.5,52706,44%,22129,50513,"52,012"
GA,Candler,3,14,10,11.4,31,30496,6%,692,10998,"10,998",4,14,12,13.7,30.3,32806,4%,388,10998,"10,888"
GA,Carroll,5,15,19,10.7,26.3,33789,9%,2359,27446,"27,446",5,17,15,13,35.8,37587,7%,1943,27446,"27,742"
GA,Catoosa,8,34,43,10.7,32.9,47337,39%,25249,63942,"63,942",8,25,46,12.2,27.8,50979,35%,22294,63942,"65,585"
GA,Charlton,3,11,11,10.9,30.9,32316,30%,3618,12171,"12,171",2,8,6,11.6,32,37037,18%,2207,12171,"12,921"
GA,Chatham,48,148,227,11.1,29.1,42728,20%,52409,265128,"265,128",56,185,289,11,31.3,48885,22%,58615,265128,"282,849"
GA,Chattahoochee,1,1,1,6.9,32.2,46292,77%,8651,11267,"11,267",1,2,2,6.4,27.3,41066,97%,10904,11267,"11,956"
GA,Chattooga,5,19,12,10.8,30.7,33990,7%,1887,26015,"26,015",7,27,10,11,34,38063,5%,1320,26015,"24,849"
GA,Cherokee,4,14,16,13.2,30.6,34410,0%,79,25989,"25,989",5,18,15,13.3,33.6,39144,0%,104,25989,"25,944"
GA,Clarke,6,18,23,14.7,35.4,33739,20%,5061,25833,"25,833",5,13,26,16.3,38.2,37317,22%,5713,25833,"24,862"
GA,Clay,3,8,4,14.8,34.3,33035,5%,743,13932,"13,932",3,7,4,14.6,37.3,38908,5%,643,13932,"13,503"
GA,Clayton,40,152,165,11.4,35.1,36595,40%,102802,259424,"259,424",54,159,189,11.6,38,41731,38%,99212,259424,"267,576"
GA,Clinch,2,5,5,12.2,32.9,30428,7%,499,6798,"6,798",1,9,5,12.9,29.6,31848,10%,685,6798,"6,824"
GA,Cobb,100,257,515,8.8,23.6,59471,40%,278234,688078,"688,078",107,239,603,8.5,22.9,70097,39%,268612,688078,"729,146"
GA,Coffee,7,30,35,13.3,32.1,40779,23%,11395,49948,"49,948",5,27,34,15.9,33.7,46858,21%,10486,49948,"50,757"
GA,Colquitt,14,30,27,11.6,31.4,32010,19%,8478,45498,"45,498",13,35,26,12.8,35.2,34151,17%,7939,45498,"46,085"
GA,Columbia,4,17,15,13.1,31.9,34538,18%,4406,24552,"24,552",3,16,22,12.9,36.4,38057,17%,4237,24552,"24,078"
GA,Cook,8,15,13,12.5,32.9,32244,12%,2138,17212,"17,212",4,16,13,12.2,31.4,34505,13%,2219,17212,"17,296"
GA,Coweta,18,51,61,9.9,29.6,56407,25%,32287,127317,"127,317",18,50,66,10.6,26.8,67268,25%,32150,127317,"135,435"
GA,Crawford,8,27,28,8.9,33.3,39672,21%,13071,61948,"61,948",8,26,28,11.4,35.1,46545,17%,10484,61948,"61,840"
GA,Crisp,9,26,14,12.6,34.1,35232,28%,6620,23439,"23,439",14,26,18,14.2,31.1,31095,8%,1970,23439,"22,950"
GA,Dade,4,19,8,11.1,28,40161,4%,678,16633,"16,633",4,21,8,12.2,32.3,43632,5%,909,16633,"16,326"
GA,Dawson,4,13,19,10,26.8,51127,0%,0,#DIV/0!,"22,330",3,13,17,10.5,27.7,60195,1%,121,22330,"22,891"
GA,Decatur,7,35,18,13.4,33.8,33288,16%,4326,27842,"27,842",6,28,21,12.1,30,37661,13%,3707,27842,"27,269"
GA,DeKalb,12,46,41,11.3,33.9,34822,4%,2680,71109,"71,109",14,50,43,13.4,30.4,37305,4%,2680,71109,"70,947"
GA,Dodge,9,15,12,13.4,35.9,33731,2%,440,21796,"21,796",7,18,13,13.5,28.5,34611,3%,596,21796,"20,969"
GA,Dooly,1,14,7,11.9,34.2,32216,33%,4993,14918,"14,918",0,19,6,14.8,34.7,32323,2%,250,14918,"14,124"
GA,Dougherty,23,73,91,13.6,34.8,31200,42%,39406,94565,"94,565",19,90,92,12.4,34.4,34799,39%,36950,94565,"92,527"
GA,Douglas,23,53,178,4.1,16.1,97806,19%,52932,285465,"285,465",26,57,204,5.3,17,109926,19%,54681,285465,"314,981"
GA,Early,5,11,8,14,30.1,30572,10%,1070,11008,"11,008",4,15,5,15.6,31.5,31935,10%,1114,11008,"10,448"
GA,Echols,0,1,0,8.5,29.2,32674,5%,194,4034,"4,034",0,2,0,10.9,28.3,34414,5%,194,4034,"4,067"
GA,Effingham,5,26,23,10.3,31.8,60017,12%,6349,52250,"52,250",4,31,24,13.5,35.2,63255,13%,6972,52250,"55,506"
GA,Elbert,1,4,3,4.9,22,78550,28%,6389,23086,"23,086",1,6,7,5.2,19.6,90270,26%,5986,23086,"24,128"
GA,Emanuel,6,23,12,12.1,30.9,30985,29%,6645,22598,"22,598",3,18,12,11.6,36.3,31772,26%,5925,22598,"22,675"
GA,Evans,1,16,6,12.9,31.9,32427,6%,611,11000,"11,000",3,10,5,13.4,33.5,34085,8%,868,11000,"10,827"
GA,Fannin,9,11,20,12.7,28.8,33253,0%,28,23682,"23,682",9,11,20,12.2,25.9,39796,1%,262,23682,"23,709"
GA,Fayette,5,7,12,14.1,36.5,32643,3%,438,17241,"17,241",5,8,9,15.1,33.7,37085,2%,407,17241,"16,821"
GA,Floyd,14,72,70,10,28.9,38289,23%,22006,96317,"96,317",19,76,75,13.6,31,41130,20%,19666,96317,"96,061"
